2963;विनाश, अन्त, अन्त, तबाही, नाश, बरबादी, ध्वन्स, ध्वंस, विध्वन्स, विध्वंस, संहार, क्षय, लोप, विलोप, उच्छेद, उच्छेदन, अपध्वंस, निपात;कुनै चिजको अस्तित्वको समाप्ति  विनाशका बेला बुद्धि भ्रष्ट हुन्छ
2964;निडर, अभय, निर्भय, निर्भीक, बेडर, भयहीन, निर्भीत, अपभय, अपभीति, निःशंक, अपशंक, अभीत, अभीरु;जुन भयरहित छ  मनु एकजना निडर बालिका हो
2965;भयपूर्णता, आतङ्कपूर्णता;भयले पूर्ण हुने अवस्था या भाव  भयपूर्णताका कारण ऊ राति घरबाट निक्लिँदैन
2966;भयपूर्ण, आतङ्कपूर्ण;जुन डरले भरिएको छ  भयपूर्ण माहौलमा रहनु मुश्किल हुन्छ
2967;हभाव, अभावग्रस्तता;अभावग्रस्त हुने अवस्था या भाव  अभाव भए तापनि त्यस परिवारले सच्चाइको साथ छोडेन
2968;घटना;त्यो जुन कुनै स्थानमा कुनै बेला घटित हुन्छ  आजको अचम्मको घटनाले सबै हैरान भए
2969;सम्पन्नता, सम्पन्नता, समृद्धता, समृद्धिपूर्णता, धनधान्यपूर्णता;समृद्ध या सम्पन्न हुने अवस्था या भाव  युगौयुगदेखि नै विदेशीले भारतको सम्पन्नताको फाइदा लिएका छन्
2970;null;nullnull
2971;null;nullnull
2972;null;nullnull
2973;null;nullnull
2974;पैरवीकार, पैरवीकर्ता;त्यो जसले कुनै मुकदमा या कार्य आदिमा कुसैको पैरवी गर्छ  मेरो यस मुकदमामा एकजना नामी वकिल पैरवीकार छन्
2975;null;nullnull
2976;निःशुल्क, मुफ्त, निशुल्क;जसमा शुल्क लाग्दैन  यस अस्पतालमा सारा सुविधा निःशुल्क उपलब्ध छ
2977;null;nullnull
2978;null;nullnull
2979;अयोग्यता, अनुपयुक्तता, अपात्रता, अनर्हता;अयोग्य हुने अवस्था या भाव  अयोग्यताका कारण उसले यो पद पाएन
2980;मक्का;मुसलमानको एकजना प्रसिद्ध तीर्थ स्थान जुन अरबमा स्थित छ  मुसलमान मानिस हज गर्न मक्का जान्छन्
2981;पदचर, पदचारी, पादचारी, पैदल;खुट्टाले हिँडेर जाने  पदचर सैनिक तिर्खाले आतुर थिए
2982;यानहीन, वाहनहीन, अयान;जुन यानमा छैन या जोसँग यान छैन  प्राचीन कालमा यानहीन मानिस पैदल नै एक ठाउँबाट अर्को ठाउँमा गइन्थ्यो
2983;null;nullnull
2984;मलामी;त्यो यात्रा जसमा मृत व्यक्ति या लाशलाई लिएर त्यसको अन्तिम क्रियाका लागि श्मशान, कब्रगाह आदि जान्छन्  मदर टेरेसाको मलामीमा लाखौं मानिस सामेल थिए
2985;लालचा, लोभ, लिप्सा, लोलुपता, प्रलोभन, प्रलोभ;केही पाउने धेरै इच्छा या चाहना जसलाई प्रायः अनुचित मानिन्छ  कुनै चिजप्रति अधिक लालचा राम्रो हुँदैन / लालचा नराम्रो हो
2986;अव्यवस्था, अव्यवस्थितता, अनवस्था, अनियमितत्व, अनियमितता;व्यवस्थाको अभाव  अव्यवस्थाका कारण कुनै पनि काम समयमा भएन
2987;आवेदक, आवेदन कर्ता;त्यो जसले आवेदन गरेको छ  यस पदका लागि सैकडौं आवेदकले आवेदन-पत्र भरेका छन्
2988;अराजकता, शासनहीनता;शासनहीन हुने अवस्था  दिनौं देशमा अराजकता बढ्दै जाँदै छ
2989;अनभ्यस्त, अभ्यासहीन, अभ्यासरहित, अनभ्यसित;जसको अभ्यास गरिएको हुँदैन  सोहन क्रिकेट खेलमा अनभ्यस्त छ
2990;चिढ;चिढ़िने अवस्था या भाव  उसित नजिस्क, ऊ सानोसानो कुरामा चिढिन्छ
2991;दुई नले बन्दुक;दुई नाले या नलीवाला बन्दुक  सिपाहीले दुई नले बन्दुकद्वारा एउटा चोरलाई मारियो
2992;दुई नले;दुई नले या जसमा दुइटा नली छन्  सिपाहीको हातमा दुई नले बन्दुक थियो
2993;बटुको, कटोरा, कचोरा;तल घेरो र चौडा पिँदको एउटा सानो भाँडो  उसले बटुकामा अङ्कुरित चना राख्यो
2994;null;nullnull
2995;उद्देश्य, आशय, मतलब, कारण, ध्येय, हेतु, प्रयोजन, अभिप्रायः, ईप्सा, नियत, निमित्त, लक्ष्य, साध्य, मिसन;त्यो विचार जसलाई पूरा गर्न कुनै काम गरिन्छ  यो काम गर्नुको पछाडि तपाईंको के उद्देश्य छ / आफ्नो उद्देश्यबाट तपाईं भडकिनुहुँदैन
2996;null;nullnull
2997;विक्रेता, बेच्ने, विक्रयक, विक्रयी;त्यो जसले कुनै वस्तु आदि विक्रय गर्छ  ऊ थोक वस्तुको विक्रेता हो
2998;अभियोग, दोष, अभियुक्ति, अभिहार, अभ्याहार;अपकार निवारण या क्षतिपूर्तिका निमित्त  न्यायालयमा गरिने प्रार्थना  जाँचको उपरान्त के थाहा लाग्छ भने उमाथि लागेको अभियोग पूरी तरिकाले झुटो हो
2999;null;nullnull
3000;आपत्ति, गुनासो;कसैको व्यवहार,कार्य आदिले दुखी भएर उसित या उसको सम्बन्धितबाट उत्पन्न दुखलाई भनिने क्रिया  मेरो तपाईंसित केही आपत्ति छैन,अब तपाईं जान सक्नुहुन्छ/ उसको झुटो आपत्तिले मैले गाली खानुपर्यो
3001;सम्मोहनपूर्ण;जो सम्मोहनले भरिएको हुन्छ  ऊ आफ्नो सम्मोहनपूर्ण कुराले सबैलाई आफूतिर आकर्षित गर्ने गर्छ
3002;सुखद, सुखदायक, सुखकारी, सुखदायी, सुखप्रद;सुख या आनन्द दिने  तपाईंको संसर्गले मलाई सुखद अनुभूति प्राप्त भयो
3003;अभिरुचि, लगन, प्रवृत्ति, झुकाव, घोत्ल्याइँ;प्राकृतिक रूपले कुनै काम आदिमा हुने रुचि  पढाइमा उसको अभिरुचिलाई विचारेर उसलाई सहर पठाइयो
3004;शौक, रहर;कुनै वस्तुको प्राप्ति अथवा सुख भोगको अभिलाषा या लालचा  ममतालाई घुम-फिरको शौक छ
3005;कृषि कर्म, कृषि कार्य, खेतीको काम;त्यो काम जुन खेत तयार गर्नुदेखि फसल तयार गरुन्जेल गरिन्छ  किसान घाम-पानीको पर्बाह नगरी कृषि कर्ममा लागिरहन्छु
3006;अभिवादन, स्वागत, अभिवन्दन, अभिवन्दना, अभिवंदना;कसैप्रति आदर भाव देखाउने क्रिया  हामीले सबैलाई अभिवादन गर्नुपर्छ
3007;पुस्तक आलमारी, किताबको आलमारी;ग्रन्थागारमा पुस्तक राख्ने आलमारी  पुस्तक अलमारीमा किताबहरू विषयका अनुसार राखिएको छ
3008;null;nullnull
3009;null;nullnull
3010;null;nullnull
3011;आवेदक, आवेदन कर्ता;जसले आवेदन गरेको छ  प्रबन्धकले आवेदक व्यक्तिलाई आज साक्षात्कारका लागि बोलाएका छन्
3012;प्रार्थी, निवेदक, अभ्यर्थी, प्रार्थना कर्ता;प्रार्थना या आवेदन गर्ने  आज प्रार्थी कर्मचारीको प्रार्थना-पत्रमा विचार गरिन्छ
3013;अभ्यस्त, अभ्यसित;जसको अभ्यास छ  श्याम कडा मेहनत गर्नमा अभ्यस्त छ / ऊ नशामा खानमा अभ्यस्त छ
3014;null;nullnull
3015;अभ्यास, अनुशीलन;पूर्णता या दक्षता प्राप्त गर्न पटकपटक एउटै कामको साधन  निरन्तर अभ्यासले दक्षता पाउन सकिन्छ
3016;null;nullnull
3017;ड्रिल, कसरत;सेनाको युद्ध गर्ने नियमको अभ्यास  सैनिकले प्रतिदिन ड्रिल गर्नुपर्छ
3018;रिहर्सल, पूर्व अभ्यास, पूर्वाभ्यास, पूर्वाभिनय;कुनै नाटक,एकाङ्की,नृत्य आदि अभिनीत गर्नुभन्दा पहिला गरिने अभ्यास  रिहर्सलको पछि अभिनय गर्न सजिलो हुन्छ
3019;उन्नति, उत्थान, प्रगति, विकास, अभ्युदय, उन्नयन;पहिलो अवस्थाभन्दा राम्रो या उच्च अवस्थातिर बढ्ने या बढाउने क्रिया  भारतको उन्नति भारतीयमाथि निर्भर छ
3020;रियाज, स्वर साधन, सङ्गीत अभ्यास;सङ्गीतमा पूर्णता या दक्षता प्राप्त गर्न स्वरको गरिने अभ्यास  अधिकांश गायक बिहानबिहान रियाज गर्छन्
3021;इच्छा-पूर्ति, इच्छा-प्राप्ति, मनोरथ-प्राप्ति, कामना-सिद्धि, इच्छा पूर्ति, इच्छा प्राप्ति, मनोरथ प्राप्ति, कामना सिद्धि;इच्छा पूर्ण या पूरा हुने क्रिया या भाव  आफ्नो इच्छा-पूर्तिका लागि मोहन केही पनि गर्न सक्छ
3022;उदय, अभ्युदय;कुनै नयाँ चिज,कुरा,शक्ति,आदि उत्पन्न भएर सामुन्ने आउने क्रिया   मा एउटा स्वतन्त्र राष्ट्रका रूपमा बङ्लादेशको उदय भयो
3023;स्नेह गर्नु, माया गर्नु;ठुलाले सानालाई प्रेम प्रदर्शित गर्नु  केटाकेटीलाई आमाले मात्रै सबैभन्दा बढी स्नेह गर्छे
3024;null;nullnull
3025;विचार, मन्तव्य, सोचाइ, ठनाइ;मनमा उत्पन्न हुने कुरा  मेरो के विचार छ भने का यो काम अहिले नै हुनुपर्छ / विचारमाथि विवेकको अङ्कुश अवश्य हुनुपर्छ
3026;null;nullnull
3027;रासायनिक पदार्थ, रासायनिक वस्तु, रासायनिक;त्यो वस्तु जुन रासायनिक क्रियाको फलस्वरूप बनिएको हुन्छ या रसायनसित सम्बन्धित छ  प्रयोगशालामा वैज्ञानिक नयाँ-नयाँ रासायनिक पदार्थ निर्माण गर्छन्
3028;दुखद, दुखदायी, दुखप्रद;जसद्वारा दुख पुग्छ या दुख दिन्छ  के चाहिँ धेरै दुखको कुरा छ भने तिमीले आफ्नो आमा बाउको सेवा गरेका छैनौ
3029;संशोधन;भूल,दोष आदि हटाएरे शुद्ध या ठिक गर्ने क्रिया  माध्यमिक शालाको पुस्तकमा संशोधन गरिनुपर्छ
3030;रुचि, इच्छा, रहर, अभिरुचि;मनमा राम्रो लाग्ने भाव  ऊ आफ्नो रुचिअनुसार नै कुनै काम गर्छ
3031;खबर, सन्देश;मुखले भनिने समाचार  मैले तपाईंलाई बोलाउन रामद्वारा खबर पठाइको थिएँ
3032;संज्ञेय अपराध, बोधगम्य अपराध;त्यो अपराध जुन बोधगम्य छ या जानीबुझी गरिन्छ  परीक्षामा नकल गर्नु एउटा संज्ञेय अपराध हो
3033;null;nullnull
3034;null;nullnull
3035;null;nullnull
3036;null;nullnull
3037;स्नान, नुहाइ, जल स्नान, जल स्नान;स्वच्छ या शीतल गर्न सारा शरीर पानीले धुने कार्य  सन्त मानिस स्नानपछि पूजा पाठ गर्छन्
3038;प्रशिक्षण, प्रशिक्षा;कुनै पेशा या कला-कौशलको क्रियात्मक रूपमा दिइने शिक्षा  सीता गाउँगाउँ डुलेर महिलालाई सिलाइको प्रशिक्षण दिन्छिन्
3039;साधना, सतत प्रयत्न, अध्यवसाय, तपस्या, तप;कुनै कार्य सिद्ध गर्न गरिने कठिन परिश्रम  अर्जुनको साधनाले उनलाई एकजना ठुलो धनुर्धर बनाइदियो
3040;null;nullnull
3041;युरेनस, अरुण ग्रह, अरुण, अरुन;सौरमण्डलको नव ग्रहबीच एउटा  युरेनस सूर्य मण्डलको सातौं ग्रह हो
3042;null;nullnull
3043;रातो, लाल, रोहित;जुन रक्त वर्णको हो  रामको हातमा रातो रूमाल थियो
3044;null;nullnull
3045;null;nullnull
3046;null;nullnull
3047;null;nullnull
3048;गृहमन्त्री, गृह-मन्त्री, गृह मन्त्री;त्यो मन्त्री जसमाथि देशको आन्तरिक विषय,कुरा आदिको जिम्मेदारी हुन्छ र त्यो देशको भित्री क्रिया कलापमा नजर राख्छ  गृहमन्त्री आज गुजरातको दङ्गाग्रस्त क्षेत्रको भ्रमण गर्नुहुन्छ
3049;विष्ठा, मल;चराको विष्ठा या मल  यो सड़क विष्ठाले सेतो भएको छ/ चराको विष्ठा शरीरमा पर्नु मानिसहरू यसलाई शुभ मान्छन्
3050;कारण, हेतु, निमित्त, मूल, कारक, अर्थ;त्यो जसको प्रभावले या फलस्वरूप कुनै काम हुन्छ  यो झगडाको कारण क्या हो / धुवाको कारण आगो हो
3051;null;nullnull
3052;null;nullnull
3053;null;nullnull
3054;हजुरआमा, मातामही;आमाकी आमा  मेरो पालन-पोषण मेरी अजुरआमाले नै गर्नुभएको थियो
3055;प्रयोजनार्थी, प्रयोजनी;कुनै प्रयोजन राख्ने  प्रयोजनार्थी व्यक्तिबाट सतर्क रहनुपर्छ
3056;याचक, जाचक;याचना गर्ने व्यक्ति  याचक खाली हात फर्किएर गयो
3057;null;nullnull
3058;null;nullnull
3059;null;nullnull
3060;null;nullnull
3061;पस्काइ;थाल या पातमा खाना पस्किने या निकाल्ने क्रिया  उसलाई भात पस्किनसम्म आउँदैन / महात्माजीलाईभात पस्किदिएपछि ऊ हम्किन थाली
3062;null;nullnull
3063;null;nullnull
3064;null;nullnull
3065;null;nullnull
3066;वर्तमानकालीन, सामयिक, आधुनिक, वर्तमान, हाल;जुन वर्तमान कालसित सम्बन्धित छ या वर्तमान कालको  विश्वको वर्तमानकालीन राजनैतिक परिस्थितिको खबर सबैले राख्नुपर्छ
3067;मानसिक प्रक्रिया, मनः प्रक्रिया;त्यो प्रक्रिया जुन मनसित सम्बन्धित छ  मानसिक प्रक्रिया मनोभाव या मनोवस्थाको आधारमा हुन्छ
3068;आभूषण, गहना, जेवर, भूषण, विभूषण, अलङ्कार, अलंकार;मानव निर्मित त्यो वस्तु जसको धारण गर्नाले कुनै पनि शोभा बढ़ने गर्छ  प्रत्येक नारीलाई आभूषण प्रिय हुन्छ
3069;null;nullnull
3070;null;nullnull
3071;शिक्षा उपाधि, विद्या उपाधि;शिक्षाको क्षेत्रमा पाइने उपाधि  उहाँलाई आचार्यको शिक्षा उपाधिले सम्मानित गरियो
3072;अमिश्रित, विशुद्ध, अमिश्र;जुन मिश्रित छैन  सुन एउटा अमिश्रित धातु हो
3073;ध्यान, महत्त्व, गुरुत्त्व;कसैलाई उपेक्षित नगर्ने भाव  ऊ ठुलाको कुरामा ध्यान नदिएर आफ्नो मनमानी गर्छ
3074;छानेको, छुट्याएको, पन्छाएको;पृथक गरिएको  पसलेले छात्रद्वारा छानिएका किताबलाई अलगै राख्दै छ
3075;null;nullnull
3076;विभाजित, विभक्त, अलग;जसको विभाजन भएको छ  गङ्गा नदीले बिहारलाई उत्तर र दक्षिण दुई भागमा विभाजित गर्छ / अत्यन्त प्राचीनकालीन समाज पनि केयौं भागमा विभाजित थियो
3077;null;nullnull
3078;मिश्र, मिश्रित, सम्मिश्रित;मिलाइएको  पीतल एउटा मिश्र धातु हो
3079;null;nullnull
3080;null;nullnull
3081;छुट्याउनु, केलाउनु, छान्नु;अलग या पृथक गर्नु  सीता चामलमा मिसिएका दाललाई छुट्याउँदै छे/ ऊ ठुल्ठुला माछालाई छान्दै छे
3082;null;nullnull
3083;पुरै, पूर्ण, पक्का;जुन पूर्ण रूपले छ या पूरा  महेश पुरै मूर्ख छ
3084;null;nullnull
3085;null;nullnull
3086;null;nullnull
3087;null;nullnull
3088;null;nullnull
3089;भूत विषयक;जुन भूत-प्रेत आदिसित सम्बन्धित छ  नानीहरू भुतको किस्सा सुनेर डराए/ गाउँलेहरू गाउँ बाहिर रहेको पुरानो किलालाई भुत विषयक घोषित गरेका छन्
3090;विशिष्ट;जुन कुनै विशेषताले युक्त छ  ऊ विशिष्ट काम नै गर्छ
3091;अपर्याप्त, अपूर्ण, अपरिपूर्ण;जुन आवश्यकताभन्दा कम छ  यो भोजन चार जनाका लागि अपर्याप्त छ
3092;कम्ती, अलिकति, अल्प;जुन मात्रामा कम छ  आफ्नो मेहनतको बलमा उसले कम्ती समयमा अत्यधिक उन्नति गरेको छ
3093;हवालती;हवालातसम्बन्धित  हवालती नियम धेरै कठोर हुन्छ
3094;null;nullnull
3095;अल्पभाषी, मितभाषी, अल्पवादी;जो धेरै बोल्दैन या त्यति मात्र बोल्ने जति बोल्दा काम चल्छ  श्याम अल्पभाषी हो
3096;सुधार, उद्धार, दुरुस्ती, संस्कार;कुनै चिजलाई राम्रो या अधिक उपयोगी बनाउन या बनाउने क्रिया  यस कार्यमा सुधारको आवश्यकता छ / डक्टरको हातमा बिरामीको उद्धार हुन्छ
3097;पतन, अवनति, अधोपतन, अधोगमन, अधोगति, अपकर्षण, अधःपतन, अधःपात, अपध्वंस, अपभ्रंश;उन्नत अवस्था, वैभव, उच्च पद मर्यादा आदिबाट  झरेर धेरै तल्लो स्तरमा झर्ने क्रिया  दुर्गुणले मनुष्यलाई अवनतितिर लान्छ
3098;पूर्ति, आपूर्ति, पूर्णता, पूरापन;पूर्ण या पूरा हुने अथवा गराउने क्रिया या भाव  तपाईंबिना यस कार्यको पूर्ति असम्भव छ
3099;जीवन नौका, जीवन-नौका;त्यो सानो नौका जुन ठुला जहाजमा यसकारण राखिन्छ जब जहाज डुब्न लाग्छ तब मानिस त्यसमाथि सवार भएर आफ्नो ज्यान बचाउन सक्छन्  नाविकले यात्रीलाई सावधान गर्दै के भने भने जहाज डुब्नेवाला छ अस्तु तपाईंहरू जीवन नौकाको उपयोग गर्नुहोस्
3100;null;nullnull
3101;नवयुवक, केटो, ठिटो, नौजवान, नवयुवा, नव-युवक;त्यो जुन युवावस्थामा पाइला राखेको छ  एउटा नवयुवकले कुदाएर चोर समात्यो
3102;null;nullnull
3103;बिदा, छुट्टि, अवकाश अनुमति;छुट्टीका लागि अनुमति  घर जान तिमीलाई पन्ध्र दिन पहिले बिदा लिनुपर्छ
3104;छुट्टी, बिदा, अवकाश;काम बन्द रहने त्यो दिन जसमा नियमित रूपले मानिस काममा उपस्थित हुँदैनन्  भारत सरकारले आइतवारलाई छुट्टी घोषित गरेको छ
3105;null;nullnull
3106;गुञ्जाइस;अटने या छेउको ठाउँ  यसमा अरू कपडा  हाल्ने कुनै गुञ्जाइस छैन
3107;दुलो, छिँड, छिद्र, प्वाल;कुनै चिजबीचको खाली ठाउँ  साँपले कोठामा दुलाबाट पस्यो
3108;भू-भाग, भू-क्षेत्र, भौगोलिक क्षेत्र, भूभाग;पृथ्वीको कुनै ठुलो भाग या क्षेत्र  भारत एउटा यस्तो भू-भाग हो, जहाँ नाना प्रकारका भाषाहरू बोलिन्छ
3109;दरार, धसान, चिरा, प्वाल;कुनै चिज फाट्दा बीचमा पर्ने खाली ठाउँ  भूकम्पका कारण जमीनमा ठाउँठाउँमा दरार परेको छ
3110;null;nullnull
3111;ताराविहीन, ताराहीन;ताराविहीन  घना बादलले ढाकेको अकास ताराविहीन हुन गयो
3112;null;nullnull
3113;अस्पष्टता, धूमिलता;अस्पष्ट हुने अवस्था या भाव  धुँवाको कारण यहाँ अस्पष्टता छ
3114;प्रेमी, मायालु, प्रियतम, प्रीतम, प्रिय, प्रणयी;त्यो पुरुष जसले माया गर्छ  मीता आफ्नो प्रेमीका साथ भागी
3115;अवरोहण, अवरोह, झराइ;माथिबाट तल झर्ने क्रिया  पहाडबाट अवरोहण गर्दा सावधान रहनुपर्छ
3116;आगमन, आइ;कोही कहींबाट आइपुग्ने क्रिया या भाव  अङ्ग्रेजको भारत आगमनको उद्देश्य वाणिज्य था / बाजारमा मौसमी फल अवाइ सुरु भयो
3117;उद्धरण, अवतरण, प्रोक्ति;प्रमाण,साक्षीका रूपमा लइएको कुनै लेख आदिको कुनै अंश   यो उद्धरण रामचरित मानसबाट लिइएको हो
3118;null;nullnull
3119;null;nullnull
3120;प्रकटीकरण, प्रादुर्भाव, आविर्भाव;सामु आउने या प्रकट हुने क्रिया या भाव  नरसिंहको प्रकटीकरण खाँबोबाट भएको थियो
3121;null;nullnull
3122;मिश्र धातु, मिश्रधातु;त्यो धातु जसमा एक या केयौं धातुको मिश्रण हुन्छ या एक या बढी धातुको मिश्रणले बनिएको धातु  काँस एउटा मिश्र धातु हो
3123;null;nullnull
3124;null;nullnull
3125;null;nullnull
3126;पुनर्जन्म, पुनर्भव, पुनर्भाव, पुनर्जीवन;मरेपछि फेरि अर्को शरीरका रूपमा जन्मग्रहण गर्ने क्रिया  धार्मिक मतानुसार जुन व्यक्तिलाई मोक्ष प्राप्ति हुन्छ उसको पुनर्जन्म हुँदैन
3127;null;nullnull
3128;पोहर बढाउनु, उकास्नु;उज्यालो ठुलो पोर्नु  पढदा उसले धिपधिप गरेको पोहर बढायो
3129;बहकाउनु, उकास्नु, भडकाउनु;कसैलाई उत्तेजित पार्नु  रामूले मलाई बहकायो र मैले श्यामसँग झगडा गरेँ
3130;फुस्ल्याउनु, उराल्नु, उकास्नु;नराम्रो विचारले कसैलाई सल्लाह दिनु  उसले केटाकेटीलाई फुसल्याउँदै छ
3131;अवधि, म्याद, समय, बेला;त्यो नियत या निश्चित समय जसको पहिले कुनै काम हुनु आवश्यक छ  यो काम गर्ने अवधि पूरा भयो
3132;सीमा, हद, मर्यादा, दायरा;त्यो अन्तिम स्थान जहाँसम्म कुनै कुरा या काम हुन कस्छ या हुनु उचित छ  कुनै पनि काम सीमाभित्र रहेर नै गर्नुपर्छ
3133;null;nullnull
3134;null;nullnull
3135;null;nullnull
3136;वस्तु-भाग, वस्तु-अङ्ग, वस्तु भाग, वस्तु अंग;कुनै वस्तुको कुनै भाग  अध्यापक नानीहरूलाई वस्तु-भागसित परिचित गराउँदै हुनुहुन्छ
3137;पदावनति, झरुवा;कुनै पद आदिमा हुने अवनति  उसको कामदेखि नाराज भएर हाकिमले उसको पदावनति गरिदियो
3138;null;nullnull
3139;औजार, उपकरण, करण, साधन, हथियार;त्यो साधन जसद्वारा कोही कुनै कार्य गर्छ  बन्चरो एउटा सामान्य औजार हो
3140;null;nullnull
3141;null;nullnull
3142;null;nullnull
3143;मेवा;एक प्रकारको रूख जसको फल खाइन्छ अनि यसको काठको कुनै खास उपयोग हुँदैन   श्यामले मेवालाई फेदैबाट काटिदिए
3144;null;nullnull
3145;कोष्ठ, प्राचीर, बेष्टनी;रक्षाका लागि चारैतिरै बनाइएको पर्खाल  सैनिक कोष्ठलाई तोडेर किलामा पसे
3146;null;nullnull
3147;null;nullnull
3148;चाँदीको भाँडो, रजत-पात्र, रजतपात्र, रजत पात्र;त्यो भाँडो जुन चाँदीले बनाइएको हुन्छ  पहिले केही राजा-महाराजा केही खाने पिउनेका लागि चाँदीका भाँडाको उपयोग गर्दथे
3149;एकवर्षे वनस्पति, एकवर्षी पादप, एकवर्षीय वनस्पति, एकवर्षीय पादप;त्यो वनस्पति जुन एकै वर्षसम्म रहेर नष्ट हुन्छ  धान एकवर्षे वनस्पति हो
3150;null;nullnull
3151;null;nullnull
3152;अवसर, मौका, समय, बेला, घडी, मुहूर्त;यस्तो समय या परिस्थिति जसमा कुनै कार्य या उद्देश्य सजिलै, जल्दी या सुविधाले हुन सक्छ  यो काम गर्ने अवसर आयो
3153;पथरी, स्टोन;एउटा रोग जसमा मूत्राशय आदिमा पत्थरको सासानो टुक्डा बनेर जम्छ  श्यामले एकजना नामी चिकित्सकबाट पथरीको चिकित्सा गरायो
3154;null;nullnull
3155;संयोग, संजोग;दुई या कैयौं कुरा अचानक एकसाथ हुने क्रिया  के संयोग हो भने म तपाईंलाई भेट्न जाँदै थिएँ तर तपाईं आफै आउनुभयो
3156;null;nullnull
3157;null;nullnull
3158;परिस्थिति, स्थिति, माहौल, परिवेश, हाल, हालत, वातावरण;कुनै घटना,कार्य,जीव आदिका छेउछाउ या चारैतिर वास्तविक या तर्कसङ्गत स्थिति या अवस्था  साम्प्रदायिक दङ्गाले यहाँको परिस्थिति दिन प्रतिदिन बिग्रिँदै जाँदै छ
3159;उमेर, आयुष;जन्मदेखि अहिलेसम्मको जीवन काल या बितेको जीवन काल   श्याम मभन्दा उमेरमा दुई वर्ष जेठो छ / यस प्रतियोगितामा दस वर्षभन्दा कम उमेरका केटाकेटीले भाग लिन पाउँदैनन्
3160;null;nullnull
3161;null;nullnull
3162;अवज्ञा, अवहेलना, अपालन;कसैको आज्ञा या कुरा नमान्ने क्रिया या भाव  हामीलाई सानैबाट के सिकाइन्छ भने ठुलाको आदेशको अवज्ञा गर्नुहुँदैन
3163;null;nullnull
3164;उपेक्ष्य, उपेक्षणीय;जे चाहिं उपेक्षा गरिन योग्य छ  प्रभुले बनाएको कुनै पनि वस्तु उपेक्ष्य हुँदैन
3165;null;nullnull
3166;null;nullnull
3167;अमिट, नमेटिने;जुन चाहिं मेटिँदैन  खोपेको टिको त्वचामा बन्दा एउटा अमिट निशान हुन्छ / सन्तको नीतिसम्बन्धी  कुरा मेरो मनमा अमिट प्रभाव परेको छ
3168;null;nullnull
3169;सशुल्क;जसमा शुल्क लागेको छ या जसमा शुल्क लाग्छ  यस धर्मशालामा बस्न सशुल्क सुविधा छ
3170;null;nullnull
3171;विष, जहर;त्यो पदार्थ जसलाई खाँदा या शरीरमा पुग्दा बेचैनी हुन्छ अनि कहिलेकाहीं प्राणी मर्छ पनि  समुद्र मन्थनबाट प्राप्त विष भगवान शङ्करले खाइदिए
3172;null;nullnull
3173;अविश्वास, विश्वासहीनता, अविश्वसनीयता, अप्रतीति, अप्रत्यय;विश्वास नहुने अवस्था या भाव  मानिसका प्रति अविश्वास नै औरङ्गजेबको पतनको सबैभन्दा ठुलो कारण थियो
3174;null;nullnull
3175;null;nullnull
3176;युनानी, युनानवासी, ग्रिक, युनान-वासी;युनानको वासी  प्राचीन कालमा युनानीहरूले सारा विश्वमा आफ्नो वीरताको परिचय दिलाएका थिए
3177;युनानी, युनानी भाषा, ग्रिक, युनानी-भाषा;युनानको भाषा  श्याम युनानी राम्ररी बोल्छ
3178;युनानी, ग्रिक;जो युनानसित सम्बन्धित छ या युनान देशको हो  ऊ युनानी संस्कृतिका बारेमा धेरै थोक जान्दछ
3179;खोटो, नकली;जसमा खोट छ  पसलेले मलाई खोटो पैसा फर्कायो
3180;अकल्याणकारी, अनिष्टकर, अमङ्गलकारी, अमाङ्गलिक, अकुशल, अशुभकारी, अनभीष्ट, अहितकारी;जुन चाहिं कल्याण गर्ने गर्ने होइन  भूत-प्रेतको पूजा गर्नु तपाईंका लागि अकल्याणकारी छ
3181;null;nullnull
3182;null;nullnull
3183;शोकहीन, अवसादहीन, अशोक, विशोक;जो शोकरहित छ  त्यही व्यक्ति शोकहीन हुन सक्छ जो चाहिं मायाबाट टाढा हुन्छ
3184;शोकहीनता, अवसादहीनता, निरवसादता, विशोकता;शोकहीन हुने अवस्था या भाव  जुन व्यक्ति मायाबाट टाडा हुन्छ उसको जीवन शोकहीनतामा व्यतीत हुन्छ
3185;आँसु, अश्रु, नेत्रजल;अश्रुग्रन्थिबाट निक्लिने त्यो धारा द्रव जुन शोक,पीडा या अत्यधिक खुसीका बेला आँखाबाट झर्छ  उसको रामकहानी सुनेर मेरो आँखामा आँसु आयो
3186;अश्लील, कामुकतापूर्ण;जसमा श्लील हुँदैन  अश्लील पुस्तक बच्ने अपराधमा सोहनलाई दुई सालको सजाय भयो
3187;null;nullnull
3188;विधिज्ञ, विधि विशेषज्ञ, संविधान व्याख्याता;त्यो जसले विधि अथवा कानुनको राम्रो अध्ययन गरेको छ तथा जो अर्काको व्यवहार सम्न्धमा न्यायालयमा प्रतिनिधिका रूपमा काम गर्छ  राम जेठ मलानी एकजना प्रसिद्ध विधिज्ञ हुन्
3189;लाजमर्दो, लज्जाजनक, लज्जाजन्य, लज्जाप्रद;जसले लज्जा उत्पन्न हुन्छ  दहेज(दाइजो) प्रथा समाजका लागि एउटा लाजमर्दो कुरा हो
3190;अवैज्ञानिक, अविज्ञानीय;जुन विज्ञानसम्बन्धित छैन  धेरैजसो अन्धविश्वास अवैज्ञानिक हुन्छन्
